date,country,hs_code,commodity,critical,value_usd_m,flow
2026-03-01,OECD,8542,Electronic Integrated Circuits,True,1372.716137,imports
2026-03-01,NATO,8542,Electronic Integrated Circuits,True,205.277693,imports
2026-03-01,LAFTA,8542,Electronic Integrated Circuits,True,14.266103,imports
2026-03-01,EURO AREA,8542,Electronic Integrated Circuits,True,388.206533,imports
2026-03-01,APEC,8542,Electronic Integrated Circuits,True,3766.446599,imports
2026-03-01,ASEAN,8542,Electronic Integrated Circuits,True,1364.777888,imports
2026-03-01,CACM,8542,Electronic Integrated Circuits,True,69.472709,imports
2026-03-01,CANADA,8542,Electronic Integrated Circuits,True,10.077725,imports
2026-03-01,MEXICO,8542,Electronic Integrated Circuits,True,10.98086,imports
2026-03-01,GUATEMALA,8542,Electronic Integrated Circuits,True,0.346369,imports
2026-03-01,EL SALVADOR,8542,Electronic Integrated Circuits,True,0.0,imports
2026-03-01,HONDURAS,8542,Electronic Integrated Circuits,True,0.220248,imports
2026-03-01,COSTA RICA,8542,Electronic Integrated Circuits,True,68.906092,imports
2026-03-01,PANAMA,8542,Electronic Integrated Circuits,True,0.0,imports
2026-03-01,DOMINICAN REPUBLIC,8542,Electronic Integrated Circuits,True,0.050713,imports
2026-03-01,SOUTH AFRICA,8542,Electronic Integrated Circuits,True,0.04298,imports
2026-03-01,NAMIBIA,8542,Electronic Integrated Circuits,True,0.0,imports
2026-03-01,MALAWI,8542,Electronic Integrated Circuits,True,0.0,imports
2026-03-01,CENTRAL AMERICA,8542,Electronic Integrated Circuits,True,69.523422,imports
2026-03-01,SOUTH AMERICA,8542,Electronic Integrated Circuits,True,3.285243,imports
2026-03-01,UNITED ARAB EMIRATES,8703,Motor Cars & Vehicles,False,0.0195,imports
2026-03-01,YEMEN,8703,Motor Cars & Vehicles,False,0.0,imports
2026-03-01,OMAN,8703,Motor Cars & Vehicles,False,0.013,imports
2026-03-01,INDIA,8703,Motor Cars & Vehicles,False,0.682301,imports
2026-03-01,THAILAND,8703,Motor Cars & Vehicles,False,6.173215,imports
2026-03-01,VIETNAM,8703,Motor Cars & Vehicles,False,19.775709,imports
2026-03-01,MALAYSIA,8703,Motor Cars & Vehicles,False,0.197239,imports
2026-03-01,SINGAPORE,8703,Motor Cars & Vehicles,False,4.4444,imports
2026-03-01,INDONESIA,8703,Motor Cars & Vehicles,False,0.0,imports
2026-03-01,CHINA,8703,Motor Cars & Vehicles,False,185.550573,imports
2026-03-01,"KOREA, SOUTH",8703,Motor Cars & Vehicles,False,2553.720644,imports
2026-03-01,TAIWAN,8703,Motor Cars & Vehicles,False,10.532451,imports
2026-03-01,JAPAN,8703,Motor Cars & Vehicles,False,3362.298445,imports
2026-03-01,AUSTRALIA,8703,Motor Cars & Vehicles,False,0.0,imports
2026-03-01,NEW ZEALAND,8703,Motor Cars & Vehicles,False,0.0,imports
2026-03-01,COLOMBIA,8703,Motor Cars & Vehicles,False,0.0423,imports
2026-03-01,ECUADOR,8703,Motor Cars & Vehicles,False,0.0,imports
2026-03-01,BRAZIL,8703,Motor Cars & Vehicles,False,0.178277,imports
2026-03-01,ARGENTINA,8703,Motor Cars & Vehicles,False,0.0,imports
2026-03-01,SWEDEN,8703,Motor Cars & Vehicles,False,547.183186,imports
2026-03-01,FINLAND,8703,Motor Cars & Vehicles,False,0.28561,imports
2026-03-01,DENMARK,8703,Motor Cars & Vehicles,False,0.0,imports
2026-03-01,UNITED KINGDOM,8703,Motor Cars & Vehicles,False,821.631429,imports
2026-03-01,IRELAND,8703,Motor Cars & Vehicles,False,0.070657,imports
2026-03-01,NETHERLANDS,8703,Motor Cars & Vehicles,False,0.056679,imports
2026-03-01,BELGIUM,8703,Motor Cars & Vehicles,False,106.730145,imports
2026-03-01,FRANCE,8703,Motor Cars & Vehicles,False,41.086026,imports
2026-03-01,GERMANY,8703,Motor Cars & Vehicles,False,1911.466388,imports
2026-03-01,AUSTRIA,8703,Motor Cars & Vehicles,False,218.385716,imports
2026-03-01,CZECH REPUBLIC,8703,Motor Cars & Vehicles,False,0.047,imports
2026-03-01,MOROCCO,8703,Motor Cars & Vehicles,False,0.025845,imports
2026-03-01,SLOVAKIA,8703,Motor Cars & Vehicles,False,373.397378,imports
2026-03-01,HUNGARY,8703,Motor Cars & Vehicles,False,41.02948,imports
2026-03-01,LATVIA,8703,Motor Cars & Vehicles,False,0.018353,imports
2026-03-01,POLAND,8703,Motor Cars & Vehicles,False,0.114189,imports
2026-03-01,RUSSIA,8703,Motor Cars & Vehicles,False,0.0,imports
2026-03-01,ARMENIA,8703,Motor Cars & Vehicles,False,0.0111,imports
2026-03-01,SPAIN,8703,Motor Cars & Vehicles,False,0.340069,imports
2026-03-01,ITALY,8703,Motor Cars & Vehicles,False,186.029501,imports
2026-03-01,SERBIA,8703,Motor Cars & Vehicles,False,0.021291,imports
2026-03-01,TURKEY,8703,Motor Cars & Vehicles,False,0.37232,imports
2026-03-01,SAUDI ARABIA,8703,Motor Cars & Vehicles,False,0.078723,imports
2026-03-01,TOTAL FOR ALL COUNTRIES,8703,Motor Cars & Vehicles,False,16487.803848,imports
2026-03-01,EUROPEAN UNION,8703,Motor Cars & Vehicles,False,3426.240377,imports
2026-03-01,NORTH AMERICA,8703,Motor Cars & Vehicles,False,6040.602261,imports
2026-03-01,EUROPE,8703,Motor Cars & Vehicles,False,4248.276517,imports
2026-03-01,AFRICA,8703,Motor Cars & Vehicles,False,55.218293,imports
2026-03-01,PACIFIC RIM COUNTRIES,8703,Motor Cars & Vehicles,False,6116.743752,imports
2026-03-01,ASIA,8703,Motor Cars & Vehicles,False,6143.4862,imports
2026-03-01,AUSTRALIA AND OCEANIA,8703,Motor Cars & Vehicles,False,0.0,imports
2026-03-01,USMCA (NAFTA),8703,Motor Cars & Vehicles,False,6040.602261,imports
2026-03-01,TWENTY LATIN AMERICAN REPUBLICS,8703,Motor Cars & Vehicles,False,3836.75882,imports
2026-03-01,OECD,8703,Motor Cars & Vehicles,False,16204.907776,imports
2026-03-01,NATO,8703,Motor Cars & Vehicles,False,6233.851771,imports
2026-03-01,LAFTA,8703,Motor Cars & Vehicles,False,3836.75882,imports
2026-03-01,EURO AREA,8703,Motor Cars & Vehicles,False,2837.866522,imports
2026-03-01,APEC,8703,Motor Cars & Vehicles,False,12183.294937,imports
2026-03-01,ASEAN,8703,Motor Cars & Vehicles,False,30.590563,imports
2026-03-01,CANADA,8703,Motor Cars & Vehicles,False,2204.064018,imports
2026-03-01,MEXICO,8703,Motor Cars & Vehicles,False,3836.538243,imports
2026-03-01,SOUTH AFRICA,8703,Motor Cars & Vehicles,False,55.180448,imports
2026-03-01,NAMIBIA,8703,Motor Cars & Vehicles,False,0.012,imports
2026-03-01,SOUTH AMERICA,8703,Motor Cars & Vehicles,False,0.220577,imports
2026-03-01,INDIA,2709,Crude Petroleum Oils,True,0.1686,imports
2026-03-01,CHINA,2709,Crude Petroleum Oils,True,0.0,imports
2026-03-01,TRINIDAD AND TOBAGO,2709,Crude Petroleum Oils,True,34.666591,imports
2026-03-01,COLOMBIA,2709,Crude Petroleum Oils,True,356.167195,imports
2026-03-01,VENEZUELA,2709,Crude Petroleum Oils,True,857.623129,imports
2026-03-01,GUYANA,2709,Crude Petroleum Oils,True,499.213729,imports
2026-03-01,ECUADOR,2709,Crude Petroleum Oils,True,273.991858,imports
2026-03-01,PERU,2709,Crude Petroleum Oils,True,0.0,imports
2026-03-01,BRAZIL,2709,Crude Petroleum Oils,True,222.245621,imports
2026-03-01,ARGENTINA,2709,Crude Petroleum Oils,True,252.277721,imports
2026-03-01,NORWAY,2709,Crude Petroleum Oils,True,1.262306,imports
2026-03-01,UNITED KINGDOM,2709,Crude Petroleum Oils,True,136.806465,imports
2026-03-01,ALGERIA,2709,Crude Petroleum Oils,True,0.0,imports
2026-03-01,LIBYA,2709,Crude Petroleum Oils,True,112.005219,imports
2026-03-01,CAMEROON,2709,Crude Petroleum Oils,True,0.0,imports
2026-03-01,COTE D'IVOIRE,2709,Crude Petroleum Oils,True,1.983806,imports
2026-03-01,GHANA,2709,Crude Petroleum Oils,True,230.746469,imports
2026-03-01,NIGERIA,2709,Crude Petroleum Oils,True,111.424333,imports
2026-03-01,GABON,2709,Crude Petroleum Oils,True,29.524251,imports
2026-03-01,ANGOLA,2709,Crude Petroleum Oils,True,14.132499,imports
2026-03-01,DEMOCRATIC REPUBLIC OF THE CONGO,2709,Crude Petroleum Oils,True,33.611,imports
2026-03-01,IRAQ,2709,Crude Petroleum Oils,True,362.458456,imports
2026-03-01,ISRAEL,2709,Crude Petroleum Oils,True,0.0,imports
2026-03-01,KUWAIT,2709,Crude Petroleum Oils,True,0.0,imports
2026-03-01,SAUDI ARABIA,2709,Crude Petroleum Oils,True,1138.184135,imports
2026-03-01,TOTAL FOR ALL COUNTRIES,2709,Crude Petroleum Oils,True,12459.877465,imports
2026-03-01,NORTH AMERICA,2709,Crude Petroleum Oils,True,7791.384082,imports
2026-03-01,EUROPE,2709,Crude Petroleum Oils,True,138.068771,imports
2026-03-01,AFRICA,2709,Crude Petroleum Oils,True,533.427577,imports
2026-03-01,PACIFIC RIM COUNTRIES,2709,Crude Petroleum Oils,True,0.0,imports
2026-03-01,ASIA,2709,Crude Petroleum Oils,True,1500.811191,imports
2026-03-01,USMCA (NAFTA),2709,Crude Petroleum Oils,True,7791.384082,imports
2026-03-01,TWENTY LATIN AMERICAN REPUBLICS,2709,Crude Petroleum Oils,True,2676.780951,imports
2026-03-01,OECD,2709,Crude Petroleum Oils,True,8285.620048,imports
2026-03-01,NATO,2709,Crude Petroleum Oils,True,7214.977426,imports
2026-03-01,LAFTA,2709,Crude Petroleum Oils,True,2676.780951,imports
2026-03-01,APEC,2709,Crude Petroleum Oils,True,7791.384082,imports
2026-03-01,CANADA,2709,Crude Petroleum Oils,True,7076.908655,imports
2026-03-01,MEXICO,2709,Crude Petroleum Oils,True,714.475427,imports
2026-03-01,CENTRAL AMERICA,2709,Crude Petroleum Oils,True,34.666591,imports
2026-03-01,SOUTH AMERICA,2709,Crude Petroleum Oils,True,2461.519253,imports
2026-03-01,UNITED ARAB EMIRATES,3004,Medicaments Packaged,True,0.0,imports
2026-03-01,INDIA,3004,Medicaments Packaged,True,977.841184,imports
2026-03-01,PAKISTAN,3004,Medicaments Packaged,True,0.006394,imports
2026-03-01,BANGLADESH,3004,Medicaments Packaged,True,1.971517,imports
2026-03-01,THAILAND,3004,Medicaments Packaged,True,0.977363,imports
2026-03-01,VIETNAM,3004,Medicaments Packaged,True,0.607786,imports
2026-03-01,MALAYSIA,3004,Medicaments Packaged,True,8.930976,imports
2026-03-01,SINGAPORE,3004,Medicaments Packaged,True,317.13585,imports
2026-03-01,INDONESIA,3004,Medicaments Packaged,True,0.0022,imports
2026-03-01,MACAU,3004,Medicaments Packaged,True,0.955859,imports
2026-03-01,CHINA,3004,Medicaments Packaged,True,267.133289,imports
2026-03-01,"KOREA, SOUTH",3004,Medicaments Packaged,True,22.26433,imports
2026-03-01,HONG KONG,3004,Medicaments Packaged,True,0.183564,imports
2026-03-01,TAIWAN,3004,Medicaments Packaged,True,11.999722,imports
2026-03-01,JAPAN,3004,Medicaments Packaged,True,77.018599,imports
2026-03-01,AUSTRALIA,3004,Medicaments Packaged,True,7.575142,imports
2026-03-01,NEW ZEALAND,3004,Medicaments Packaged,True,0.768032,imports
2026-03-01,COLOMBIA,3004,Medicaments Packaged,True,0.320526,imports
2026-03-01,CHILE,3004,Medicaments Packaged,True,0.0,imports
2026-03-01,BRAZIL,3004,Medicaments Packaged,True,6.03829,imports
2026-03-01,ARGENTINA,3004,Medicaments Packaged,True,0.473408,imports
2026-03-01,SWEDEN,3004,Medicaments Packaged,True,34.757916,imports
2026-03-01,NORWAY,3004,Medicaments Packaged,True,0.143626,imports
2026-03-01,FINLAND,3004,Medicaments Packaged,True,214.463432,imports
2026-03-01,DENMARK,3004,Medicaments Packaged,True,38.518668,imports
2026-03-01,UNITED KINGDOM,3004,Medicaments Packaged,True,268.743041,imports
2026-03-01,IRELAND,3004,Medicaments Packaged,True,839.60006,imports
2026-03-01,NETHERLANDS,3004,Medicaments Packaged,True,52.83624,imports
2026-03-01,BELGIUM,3004,Medicaments Packaged,True,81.368297,imports
2026-03-01,FRANCE,3004,Medicaments Packaged,True,497.567268,imports
2026-03-01,GERMANY,3004,Medicaments Packaged,True,238.513791,imports
2026-03-01,AUSTRIA,3004,Medicaments Packaged,True,39.299838,imports
2026-03-01,CZECH REPUBLIC,3004,Medicaments Packaged,True,24.482356,imports
2026-03-01,EGYPT,3004,Medicaments Packaged,True,0.0,imports
2026-03-01,HUNGARY,3004,Medicaments Packaged,True,248.310786,imports
2026-03-01,SWITZERLAND,3004,Medicaments Packaged,True,848.30816,imports
2026-03-01,LATVIA,3004,Medicaments Packaged,True,0.0,imports
2026-03-01,LITHUANIA,3004,Medicaments Packaged,True,0.007024,imports
2026-03-01,POLAND,3004,Medicaments Packaged,True,1.252107,imports
2026-03-01,RUSSIA,3004,Medicaments Packaged,True,0.0,imports
2026-03-01,SPAIN,3004,Medicaments Packaged,True,50.890073,imports
2026-03-01,PORTUGAL,3004,Medicaments Packaged,True,24.915435,imports
2026-03-01,MALTA,3004,Medicaments Packaged,True,0.055761,imports
2026-03-01,ITALY,3004,Medicaments Packaged,True,366.462991,imports
2026-03-01,CROATIA,3004,Medicaments Packaged,True,16.220433,imports
2026-03-01,SLOVENIA,3004,Medicaments Packaged,True,64.086394,imports
2026-03-01,GREECE,3004,Medicaments Packaged,True,1.115145,imports
2026-03-01,ROMANIA,3004,Medicaments Packaged,True,0.789343,imports
2026-03-01,BULGARIA,3004,Medicaments Packaged,True,0.186256,imports
2026-03-01,TURKEY,3004,Medicaments Packaged,True,1.778502,imports
2026-03-01,ISRAEL,3004,Medicaments Packaged,True,116.054947,imports
2026-03-01,JORDAN,3004,Medicaments Packaged,True,3.227729,imports
2026-03-01,TOTAL FOR ALL COUNTRIES,3004,Medicaments Packaged,True,6144.479094,imports
2026-03-01,EUROPEAN UNION,3004,Medicaments Packaged,True,2835.699614,imports
2026-03-01,NORTH AMERICA,3004,Medicaments Packaged,True,366.066326,imports
2026-03-01,EUROPE,3004,Medicaments Packaged,True,3954.672943,imports
2026-03-01,AFRICA,3004,Medicaments Packaged,True,0.436009,imports
2026-03-01,PACIFIC RIM COUNTRIES,3004,Medicaments Packaged,True,713.967563,imports
2026-03-01,ASIA,3004,Medicaments Packaged,True,1806.311309,imports
2026-03-01,CAFTA-DR,3004,Medicaments Packaged,True,1.817109,imports
2026-03-01,AUSTRALIA AND OCEANIA,3004,Medicaments Packaged,True,8.343174,imports
2026-03-01,USMCA (NAFTA),3004,Medicaments Packaged,True,366.066326,imports
2026-03-01,TWENTY LATIN AMERICAN REPUBLICS,3004,Medicaments Packaged,True,53.420892,imports
2026-03-01,OECD,3004,Medicaments Packaged,True,4527.495532,imports
2026-03-01,NATO,3004,Medicaments Packaged,True,2548.703891,imports
2026-03-01,LAFTA,3004,Medicaments Packaged,True,51.603783,imports
2026-03-01,EURO AREA,3004,Medicaments Packaged,True,2487.588438,imports
2026-03-01,APEC,3004,Medicaments Packaged,True,1080.663179,imports
2026-03-01,ASEAN,3004,Medicaments Packaged,True,327.654175,imports
2026-03-01,CACM,3004,Medicaments Packaged,True,1.817109,imports
2026-03-01,CANADA,3004,Medicaments Packaged,True,321.294767,imports
2026-03-01,MEXICO,3004,Medicaments Packaged,True,44.771559,imports
2026-03-01,GUATEMALA,3004,Medicaments Packaged,True,0.006185,imports
2026-03-01,EL SALVADOR,3004,Medicaments Packaged,True,0.971663,imports
2026-03-01,HONDURAS,3004,Medicaments Packaged,True,0.832781,imports
2026-03-01,COSTA RICA,3004,Medicaments Packaged,True,0.00648,imports
2026-03-01,DOMINICAN REPUBLIC,3004,Medicaments Packaged,True,0.0,imports
2026-03-01,SOUTH AFRICA,3004,Medicaments Packaged,True,0.436009,imports
2026-03-01,CENTRAL AMERICA,3004,Medicaments Packaged,True,1.817109,imports
2026-03-01,SOUTH AMERICA,3004,Medicaments Packaged,True,6.832224,imports
2026-03-01,UNITED ARAB EMIRATES,8517,Telephone Sets & Network Equipment,True,0.116008,imports
2026-03-01,AFGHANISTAN,8517,Telephone Sets & Network Equipment,True,0.0055,imports
2026-03-01,INDIA,8517,Telephone Sets & Network Equipment,True,2727.056223,imports
2026-03-01,PAKISTAN,8517,Telephone Sets & Network Equipment,True,0.0,imports
2026-03-01,SRI LANKA,8517,Telephone Sets & Network Equipment,True,0.0281,imports
2026-03-01,BURMA,8517,Telephone Sets & Network Equipment,True,0.0,imports
2026-03-01,THAILAND,8517,Telephone Sets & Network Equipment,True,2626.478145,imports
2026-03-01,VIETNAM,8517,Telephone Sets & Network Equipment,True,3362.349845,imports
2026-03-01,LAOS,8517,Telephone Sets & Network Equipment,True,0.897248,imports
2026-03-01,CAMBODIA,8517,Telephone Sets & Network Equipment,True,0.553575,imports
2026-03-01,MALAYSIA,8517,Telephone Sets & Network Equipment,True,665.438622,imports
2026-03-01,SINGAPORE,8517,Telephone Sets & Network Equipment,True,76.811397,imports
2026-03-01,INDONESIA,8517,Telephone Sets & Network Equipment,True,132.718988,imports
2026-03-01,PHILIPPINES,8517,Telephone Sets & Network Equipment,True,125.383086,imports
2026-03-01,CHINA,8517,Telephone Sets & Network Equipment,True,1555.558956,imports
2026-03-01,"KOREA, SOUTH",8517,Telephone Sets & Network Equipment,True,29.166158,imports
2026-03-01,HONG KONG,8517,Telephone Sets & Network Equipment,True,24.167265,imports
2026-03-01,TAIWAN,8517,Telephone Sets & Network Equipment,True,1042.660531,imports
2026-03-01,JAPAN,8517,Telephone Sets & Network Equipment,True,57.114635,imports
2026-03-01,AUSTRALIA,8517,Telephone Sets & Network Equipment,True,7.895301,imports
2026-03-01,PAPUA NEW GUINEA,8517,Telephone Sets & Network Equipment,True,0.005422,imports
2026-03-01,NEW ZEALAND,8517,Telephone Sets & Network Equipment,True,2.548737,imports
2026-03-01,FRENCH POLYNESIA,8517,Telephone Sets & Network Equipment,True,0.0,imports
2026-03-01,ST KITTS AND NEVIS,8517,Telephone Sets & Network Equipment,True,0.0,imports
2026-03-01,ST LUCIA,8517,Telephone Sets & Network Equipment,True,0.016899,imports
2026-03-01,TRINIDAD AND TOBAGO,8517,Telephone Sets & Network Equipment,True,0.0025,imports
2026-03-01,COLOMBIA,8517,Telephone Sets & Network Equipment,True,0.063847,imports
2026-03-01,ECUADOR,8517,Telephone Sets & Network Equipment,True,0.0025,imports
2026-03-01,PERU,8517,Telephone Sets & Network Equipment,True,0.00234,imports
2026-03-01,CHILE,8517,Telephone Sets & Network Equipment,True,1.060645,imports
2026-03-01,BRAZIL,8517,Telephone Sets & Network Equipment,True,22.647253,imports
2026-03-01,PARAGUAY,8517,Telephone Sets & Network Equipment,True,0.0,imports
2026-03-01,URUGUAY,8517,Telephone Sets & Network Equipment,True,0.007909,imports
2026-03-01,ARGENTINA,8517,Telephone Sets & Network Equipment,True,0.01472,imports
2026-03-01,ICELAND,8517,Telephone Sets & Network Equipment,True,0.030768,imports
2026-03-01,SWEDEN,8517,Telephone Sets & Network Equipment,True,10.007617,imports
2026-03-01,NORWAY,8517,Telephone Sets & Network Equipment,True,5.954468,imports
2026-03-01,FINLAND,8517,Telephone Sets & Network Equipment,True,3.8912,imports
2026-03-01,FAROE ISLANDS,8517,Telephone Sets & Network Equipment,True,0.0,imports
2026-03-01,DENMARK,8517,Telephone Sets & Network Equipment,True,3.426171,imports
2026-03-01,UNITED KINGDOM,8517,Telephone Sets & Network Equipment,True,34.193547,imports
2026-03-01,IRELAND,8517,Telephone Sets & Network Equipment,True,1.314742,imports
2026-03-01,NETHERLANDS,8517,Telephone Sets & Network Equipment,True,7.622429,imports
2026-03-01,BELGIUM,8517,Telephone Sets & Network Equipment,True,3.578137,imports
2026-03-01,LUXEMBOURG,8517,Telephone Sets & Network Equipment,True,0.009218,imports
2026-03-01,FRANCE,8517,Telephone Sets & Network Equipment,True,13.901876,imports
2026-03-01,GERMANY,8517,Telephone Sets & Network Equipment,True,51.562425,imports
2026-03-01,AUSTRIA,8517,Telephone Sets & Network Equipment,True,2.162045,imports
2026-03-01,CZECH REPUBLIC,8517,Telephone Sets & Network Equipment,True,42.338812,imports
2026-03-01,MOROCCO,8517,Telephone Sets & Network Equipment,True,0.168251,imports
2026-03-01,TUNISIA,8517,Telephone Sets & Network Equipment,True,0.272286,imports
2026-03-01,EGYPT,8517,Telephone Sets & Network Equipment,True,0.0,imports
2026-03-01,CAMEROON,8517,Telephone Sets & Network Equipment,True,0.136531,imports
2026-03-01,SIERRA LEONE,8517,Telephone Sets & Network Equipment,True,0.0,imports
2026-03-01,COTE D'IVOIRE,8517,Telephone Sets & Network Equipment,True,0.0,imports
2026-03-01,GHANA,8517,Telephone Sets & Network Equipment,True,0.002554,imports
